Name,Latitude,Longitude,Cuisine,Area,Rating,Reviews,Price,Address,GoogleMapsURL
เดอะ คอฟฟี่ คลับ - ริเวอร์ ซิตี้,13.730143,100.5132981,Cafe,สัมพันธวงศ์,4.7,5533,฿฿,"ชั้นที่ 1, โซน outdoor, 23 Soi Chareonkrung 22, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJbfMAByKZ4jAR0dHPpg-HH4Y
ThaiWan-Thai灣 Coffee&tea socialspace,13.7258607,100.60347259999999,Cafe,Watthana,4.9,3064,฿฿,"85 Soi Pridi Banomyong 26, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJkTJmvEef4jAR4nvfCeeQzds
ฮงเซียงกง,13.7347953,100.5115915,Cafe,Yaowarat,4.4,4097,฿฿,"734, 736 Soi Wanit 2, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ580MFqCZ4jARh5fpv9GvfSs
Sarnies Bangkok,13.721055600000001,100.5147629,Cafe,Bang Rak,4.5,3718,฿฿,"101, 103 Soi Charoen Krung 44, Khwaeng Bang Rak, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJUXT3NL6Z4jARwh3cJq_bkog
Factory Coffee - Bangkok,13.7569298,100.53461399999999,Cafe,Ratchathewi,4.4,3945,฿฿,"49 Phaya Thai Rd, Khwaeng Thanon Phaya Thai, Khet Ratchathewi, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJA-r3h7ae4jARcgEibgLyJyc
RISE COFFEE - Flagship Store,13.7419119,100.5486868,Cafe,ปทุมวัน,4.9,2236,฿,"888 อาคารมหาทุนพลาซ่า ชั้น 1 ยูนิต 1, Thanon Phloen Chit, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJG52xQk-f4jARNARZ-n73gCg
Roast theCOMMONS Thonglor,13.7350544,100.58226839999999,Cafe,Thonglor,4.5,2814,฿฿,"The COMMONS, 335 ชั้น 3 Soi Thong Lo 17, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJicwRRFOe4jARAcJ7qJDLIe8
นานา คอฟฟี่ โรสเตอร์ อารีย์,13.7826347,100.54198,Cafe,Phaya Thai,4.4,2929,฿฿,"24, 2 Soi Ari 4, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJl0zcc1ud4jAR6LEHnouPOEo
Tokizen farm & cafe,13.7745628,100.4636077,Matcha Cafe,Bangkok Noi,4.8,1965,฿฿,"57, แขวงบางขุนนนท์ เขตบางกอกน้อย กรุงเทพมหานคร 10700, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ98Gc1oaZ4jARQU8HIm1lhV8
BABYCCINO,13.730295799999999,100.59172319999999,Cafe,Ekkamai,4.4,2349,฿฿,"53 Soi Ekkamai 12, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJq7RA0bef4jAR3WVdmzBvdM8
ไรส์ คอฟฟี่ - สาขาทองหล่อ,13.7286875,100.5813125,Cafe,Watthana,4.8,1445,฿,"PHHJ+FGV, Khlong Tan Nuea, Watthana, Bangkok 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJv4MdhRif4jARfuebyhUAYjM
Lazebkk,13.7891563,100.550535,Cafe,Phaya Thai,4.9,1327,฿฿,"59 61 Thanon Sutthisan Winitchai, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJMSqHmMGd4jAR-hACgiuiQ0A
bartels sathorn sourdough sandwiches coffee juicery สาทร sathorn,13.7203042,100.5379742,Cafe,Sathorn,4.6,1622,฿฿,"167, 4-6 Soi Sathon 3, Khwaeng Thung Maha Mek, Khet Sathon, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ8XTMPAKf4jARRYdW8leszPU
Sunset Coffee Roaster - Charoenkrung Sunset เจริญกรุง,13.7361226,100.5136797,Cafe,สัมพันธวงศ์,4.8,1370,฿,"741 ถ. เจริญกรุง Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJe9Lg_cSZ4jARXoPQLhnKMO4
Beans Coffee Roaster Emsphere,13.732032,100.566257,Cafe,Khlong Toei,4.9,1243,฿,"Emsphere, G floor, Sukhumvit Rd, Khwaeng Khlong Tan, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJMR3GkkSf4jARO7BMe_8-X5Q
Ron Ron Slow Bar,13.706796299999999,100.50743209999999,Cafe,Bang Kho Laem,4.9,1222,฿฿,"2074, 11 Soi Charoen Krung 72/2, Khwaeng Wat Phraya Krai, Khet Bang Kho Laem, Krung Thep Maha Nakhon 10120, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJMflhdJmf4jAR2AaBJgzYTxs
มาเธอร์ โรสเตอร์,13.7329909,100.5123218,Cafe,Yaowarat,4.4,1738,฿,"1172 Soi Chareonkrung 22, Khwaeng Talat Noi, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ1bQYQayZ4jARpphLAIGHblQ
Davin Cafe,13.821856799999999,100.62726649999999,Matcha Cafe,Bueng Kum,4.6,1464,฿฿,"108 Thanon Khlong Lamchiak, Khwaeng Nawamin, Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJXXoeHGZjHTER_kL6pnyA2M8
Artis Coffee Bangkok,13.7351277,100.56270239999999,Cafe,Khlong Toei,4.4,1645,฿฿,"390, 20 Soi Sukhumvit 18, Khwaeng Khlong Toei, Khet Khlong Toei, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJj-lzz-Ke4jAREFnwwEkAIB8
เดลี เทียรี,13.7147534,100.4936275,Matcha Cafe,Khlong San,4.9,1060,฿฿,"349 Charoen Nakhon Rd, Khwaeng Bang Lamphu Lang, Khet Khlong San, Krung Thep Maha Nakhon 10600, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ-z9QfeeZ4jARBEeOqpyZc94
GATTA CAfe (Park Silom) - Specialty Coffee,13.7278606,100.5335331,Cafe,บางรัก,4.9,953,฿,"ชั้น L ปาร์ค, Si Lom Rd, Si Lom, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ54yK4R2f4jARqeeHInvT16Y
GOOD CHĀ MATCHA - Slowcombo,13.7343835,100.5270291,Matcha Cafe,ปทุมวัน,5.0,886,฿,"126 ซ. จุฬาลงกรณ์ 50 Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJqQlZM3hhHTERD8YKGGv3_-s
Koyo Tearoom - 紅葉 (Japanese tea & Matcha cafe),13.7792648,100.36348900000002,Cafe,Thawi Watthana,4.9,928,฿,"689 Thanon Phutta Monthon Sai 3, Khwaeng Sala Thammasop, Khet Thawi Watthana, Krung Thep Maha Nakhon 10170, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ-bIqPQCX4jARpzXCf6LGtqA
MoR​ Ministry of Roasters : Sukhumvit​ 101/1​ กระทรวงการ​คั่ว​ ​สุขุมวิท​ 101/1,13.6845211,100.6173131,Cafe,พระโขนง,4.6,1071,฿฿,"1 ถนน สุขุมวิท 101/1 Khwaeng Bang Chak, Khet Phra Khanong, Krung Thep Maha Nakhon 10260, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ8R-cwqSh4jAR9ErHwpybONA
CHATA,13.7391461,100.51072649999999,Cafe,Yaowarat,4.5,1110,฿฿,"98 Yaowarat Rd, Khwaeng Samphanthawong, Khet Samphanthawong, Krung Thep Maha Nakhon 10100, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJfSGaGiGZ4jARl6xb0Ghk7pQ
โอ๊คแลนด์ คาเฟ่ เอ็กซ์ เรสเทอรองค์,13.7328099,100.4210198,Cafe,Thonglor,4.7,931,฿฿,"132 ถ. ราชมนตรี Khwaeng Khlong Khwang, Khet Phasi Charoen, Krung Thep Maha Nakhon 10160, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJjcHAGWOX4jAR-G1PBJHfw0s
mini ミニ oriental speedbar (Ari soi 1),13.7807658,100.5444692,Matcha Cafe,Phaya Thai,4.8,861,฿,"5, 3 Soi Ari 1, Khwaeng Samsen Nai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ65zcQTWd4jARWThHFKlMnW8
RISE COFFEE - One Bangkok,13.7267558,100.5456764,Cafe,ปทุมวัน,4.9,771,฿,"ชั้น บี1, The Storeys One Bangkok, Thanon Witthayu, Khwaeng Lumphini, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ931sDQCf4jARTtgGPfel9-8
แกลลอรี่ กาแฟดริป,13.7466938,100.5304323,Cafe,ปทุมวัน,4.6,950,฿,"อาคารหอศิลปวัฒนธรรมแห่งกรุงเทพมหานคร(BACC) 939 Rama I Rd, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ6e7hT82e4jAR4HgD4RW37Tk
san rafael cafe ซาน ราฟาเอล,13.747168199999999,100.35708460000001,Cafe,Bang Khae,4.4,1098,฿฿,"552 9 Bang Waek Rd, Khwaeng Bang Phai, Khet Bang Khae, Krung Thep Maha Nakhon 10160, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJtag7oziX4jARYz-p-sz8uIM
MONOCHROME,13.7261109,100.5252189,Cafe,Bang Rak,4.9,757,฿,"8 Decho Rd, Khwaeng Suriya Wong, Khet Bang Rak, Krung Thep Maha Nakhon 10500, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJCSnbI6aZ4jARAt7M0fKhhJA
MTCH - Ari,13.7769662,100.5425731,Matcha Cafe,Phaya Thai,4.7,837,฿,"65 Soi Phahon Yothin 5, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJaabuSnuf4jAR4Xkt2Zc4byE
Kaizen Coffee Ekamai,13.739684299999999,100.5895796,Cafe,Watthana,4.5,965,฿฿,"888 6-7 Thanon Ekkamai, Khwaeng Khlong Tan Nuea, Watthana, Krung Thep Maha Nakhon 10110, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJgQ0MLEye4jARHJXN1f_K5a0
Botanist activity space and more,13.8479818,100.72468119999999,Matcha Cafe,บางชัน,4.6,847,฿,"501 Soi Sam Wa, Khwaeng Bang Chan, บางชัน Krung Thep Maha Nakhon 10510, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ83abKfJlHTERSGmSAAovq7s
TRUST Cafe and Studio,13.7853473,100.54257410000001,Cafe,Phaya Thai,4.5,899,฿,"23 1 Soi King Chamnan Aksorn, Phaya Thai, Khet Phaya Thai, Krung Thep Maha Nakhon 10400, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJw3m1NVyd4jAR8N2Ol4lmT-4
GATTA CAfe (Siam Square One) - Specialty Coffee,13.7446247,100.53407849999999,Cafe,Pathumwan,4.8,716,฿,"2nd Floor Siam Square One 388 Rama I Rd, Khwaeng Pathum Wan, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ7_4lHf-f4jAR_kytouoZBuA
The Matcha Club (เดอะมัทฉะคลับ) - Specialty Matcha,13.828122299999999,100.6415581,Matcha Cafe,บึงกุ่ม,4.9,629,฿,"432, 1 ซอย นวลจันทร์ 36/1 นวลจันทร์ Khet Bueng Kum, Krung Thep Maha Nakhon 10230, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJxcXHUctjHTERjAAfy-XmFiA
Treasure specialty coffee,13.745025499999999,100.5235735,Cafe,Pathumwan,4.9,619,฿,"MINT TOWER Bantadthong Thanon Phetchaburi, Khwaeng Wang Mai, Pathum Wan, Krung Thep Maha Nakhon 10330, Thailand",https://www.google.com/maps/place/?q=place_id:ChIJ689bj8GZ4jARc6FVUTtV1sk
